"credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","default","tot.payment","principal","interest"
1,"credit_card",0.0863,134.42,11.33857208,16.11,762,5850,16225,55.9,0,0,0,0,4839.12,3735.31774036932,1103.80225963068
1,"debt_consolidation",0.1191,116.1,10.23981692,19.33,687,2280,10029,85,1,0,0,0,4179.6,2923.89183239357,1255.70816760643
1,"all_other",0.1096,75.26,10.40426284,8,687,3630,1857,33.8,0,0,0,0,2709.36,1950.16199725267,759.198002747333
1,"all_other",0.097,38.56,9.798571383,7.13,712,1890,1905,27.2,1,0,0,0,1388.16,1037.67136359759,350.488636402407
1,"major_purchase",0.1096,175.06,9.998797732,20.02,722,3899.958333,2548,28.3,1,0,0,0,6302.16,4536.21258622179,1765.94741377821
1,"debt_consolidation",0.1507,260.25,11.22524339,19.44,662,5699.958333,27087,97.4,2,0,0,0,9369,5961.40604574174,3407.59395425826
1,"credit_card",0.1159,188.21,11.9511804,11.92,692,3089.958333,64451,91.9,2,0,0,0,6775.56,4785.65078162487,1989.90921837513
1,"major_purchase",0.1317,212.79,11.18007865,18.95,677,6329.958333,7595,87.3,0,0,0,0,7660.44,5160.16947711418,2500.27052288582
1,"credit_card",0.1222,236.57,11.66736182,11.75,677,2850,29735,67.3,1,0,0,0,8516.52,5902.68780118187,2613.83219881813
1,"debt_consolidation",0.1507,173.5,10.22194128,7.9,662,1500,5538,95.5,1,0,0,0,6246,3974.27069716116,2271.72930283884
1,"all_other",0.1128,165.18,11.98292909,11.19,687,5369.958333,63353,77,1,0,0,0,5946.48,4239.30545421003,1707.17454578997
1,"home_improvement",0.1128,236.68,10.93403511,19.25,707,3539.958333,3280,29,1,0,0,0,8520.48,6074.33596623339,2446.14403376661
1,"all_other",0.097,57.83,10.83958091,13.44,752,5400,835,2.4,5,0,0,0,2081.88,1556.2379397523,525.642060247697
1,"all_other",0.1001,216.23,10.59663473,5.13,717,6300,4225,28.9,3,0,1,1,7784.28,5765.00669742781,2019.27330257219
1,"all_other",0.0832,78.72,10.1960079,6.58,722,6270,5134,13.7,1,2,0,0,2833.92,2207.94211539605,625.977884603946
1,"debt_consolidation",0.1317,238.13,11.29601246,23.03,702,12450,18265,46.8,0,2,0,0,8572.68,5774.66590340335,2798.01409659665
1,"credit_card",0.1191,165.86,10.6454249,23.63,742,5207,9347,13.5,8,0,0,0,5970.96,4177.06028700084,1793.89971299916
1,"credit_card",0.1033,226.96,11.13616442,8.62,722,2789.958333,22595,61.9,1,0,0,0,8170.56,5993.27165984855,2177.28834015145
1,"all_other",0.1128,65.75,10.6454249,13.43,687,3210,6353,45.7,0,0,0,0,2367,1687.45812818931,679.541871810693
1,"all_other",0.1475,138.18,11.04132055,12.96,692,4320,2188,27.7,3,0,0,0,4974.48,3195.74693357909,1778.73306642091
1,"credit_card",0.1128,73.14,10.08580911,12.45,717,6119.958333,3623,90.6,0,1,0,1,2633.04,1877.12072236906,755.919277630937
1,"all_other",0.1096,121.89,10.70826555,17.41,732,4320,886,25.3,3,0,0,0,4388.04,3158.45397083614,1229.58602916386
1,"home_improvement",0.1159,206.37,10.54534144,8.53,682,4290.958333,6288,22.3,3,0,1,1,7429.32,5247.40848947412,2181.91151052588
1,"all_other",0.1286,107.61,10.43081625,14.77,672,7139.958333,3318,34.9,1,1,0,0,3873.96,2633.93055910126,1240.02944089874
1,"credit_card",0.1317,168.88,11.00209984,14.6,667,2610,7708,48.5,1,0,0,0,6079.68,4095.34950559257,1984.33049440743
1,"major_purchase",0.0832,135.39,10.81977828,17.9,757,4139.958333,4169,17.6,0,0,0,0,4874.04,3797.42483490183,1076.61516509817
1,"all_other",0.0832,50.38,10.34174248,8.5,742,1860,4158,19.9,0,0,0,0,1813.68,1413.06051541734,400.619484582657
1,"debt_consolidation",0.1191,87.91,10.51686074,19.77,677,4559.958333,10679,55.3,1,0,1,0,3164.76,2213.94772597518,950.812274024816
1,"credit_card",0.1191,169.18,11.20403338,18.11,687,4619.958333,22906,75.6,0,0,0,0,6090.48,4260.67200865068,1829.80799134932
1,"debt_consolidation",0.1412,167.76,10.3859137,23.85,682,3569.958333,2379,68,1,0,1,0,6039.36,3953.88265223754,2085.47734776246
1,"credit_card",0.1633,264.91,10.81977828,10.8,667,5249.958333,0,86.3,0,0,0,1,9536.76,5843.0551673046,3693.7048326954
1,"all_other",0.097,44.18,10.59568428,20.84,757,7829.958333,14813,36.8,0,0,0,0,1590.48,1188.90873557421,401.571264425786
1,"debt_consolidation",0.1191,201.52,10.79949394,14.33,682,4533.958333,16979,41,0,1,0,1,7254.72,5075.13076713137,2179.58923286863
1,"all_other",0.097,76.31,10.30895266,15.04,747,1679.958333,2420,5.8,0,0,0,0,2747.16,2053.54517002418,693.614829975821
1,"major_purchase",0.1475,259.08,10.30895266,20.4,662,3240,1244,44.4,2,0,0,0,9326.88,5991.85204480873,3335.02795519127
1,"all_other",0.1033,180.76,10.30908599,13.88,752,2670,5063,40.8,6,0,0,0,6507.36,4773.28068925901,1734.07931074099
1,"educational",0.1633,105.97,10.91508846,26.05,672,5430,19487,89.2,2,0,0,0,3814.92,2337.35440745638,1477.56559254362
1,"debt_consolidation",0.1096,185.69,11.08214255,12.04,697,8219.958333,7350,37.3,0,0,0,0,6684.84,4811.66065997672,1873.17934002328
1,"educational",0.1191,216.45,10.83467754,20.69,707,5669.958333,16881,50.7,0,0,0,0,7792.2,5451.13167202057,2341.06832797943
1,"credit_card",0.1222,193.26,10.91508846,14.84,677,3240,7440,89.6,0,0,0,0,6957.36,4822.05454815238,2135.30545184762
1,"educational",0.1286,50.44,10.48514436,13.45,662,4619.958333,10363,71,2,0,1,0,1815.84,1234.60140694236,581.238593057639
1,"all_other",0.1096,113.71,11.22524339,9.92,687,6240,22796,51.9,1,0,0,1,4093.56,2946.49110693065,1147.06889306935
1,"all_other",0.1096,110.43,10.30895266,0.6,722,1440,767,4.2,3,0,0,0,3975.48,2861.49866272405,1113.98133727595
1,"debt_consolidation",0.1096,185.69,10.70817611,18.52,712,2250,25925,66.1,0,0,0,0,6684.84,4811.66065997672,1873.17934002328
1,"all_other",0.1033,109.43,10.30895266,5.52,712,1649.958333,598,2.9,1,0,0,0,3939.48,2889.68856951545,1049.79143048455
1,"major_purchase",0.1222,145.78,10.24313332,17.63,677,2550,7474,35.8,2,1,0,0,5248.08,3637.37510105378,1610.70489894622
1,"debt_consolidation",0.0832,174.74,10.71163613,13.64,777,4559.958333,5578,9,2,0,0,0,6290.64,4901.1154121482,1389.5245878518
1,"all_other",0.1222,79.97,10.63585545,22.36,677,5580,12785,77.2,2,0,0,0,2878.92,1995.34152031329,883.578479686715
1,"debt_consolidation",0.0832,47.23,10.54534144,2.53,732,2789.958333,3421,22.1,1,0,0,0,1700.28,1324.7091731473,375.570826852698
1,"all_other",0.1222,165.77,11.42954386,5.06,722,6389.958333,5424,98.6,0,0,0,0,5967.72,4136.14810331791,1831.57189668209
1,"debt_consolidation",0.1696,135.41,10.46310334,29.42,672,5339.958333,536,9.2,2,0,0,0,4874.76,2930.78666244323,1943.97333755677
1,"educational",0.1191,116.1,12.07254125,2.47,677,1770,23806,60.6,1,0,0,0,4179.6,2923.89183239357,1255.70816760643
1,"debt_consolidation",0.1096,110.43,10.71441777,13.6,722,4470,23280,92,3,0,0,0,3975.48,2861.49866272405,1113.98133727595
1,"debt_consolidation",0.08,159.82,10.87804719,6.23,752,4649.958333,10399,31.3,1,0,0,0,5753.52,4525.87913120364,1227.64086879636
1,"debt_consolidation",0.1146,263.66,11.28978191,21.72,697,7577,73150,72.9,0,0,0,1,9491.76,6730.32917334028,2761.43082665972
1,"credit_card",0.1159,194.82,11.51292546,20.29,707,6119.958333,57152,78.7,0,0,0,0,7013.52,4953.72448475722,2059.79551524277
1,"debt_consolidation",0.1001,69.39,10.46310334,1.2,722,3330,2400,35.8,0,0,0,0,2498.04,1850.03845319574,648.001546804256
1,"credit_card",0.1538,243.97,11.28978191,9.24,667,6540,33102,99.4,2,0,1,1,8782.92,5536.75686762625,3246.16313237375
1,"major_purchase",0.0768,96.69,10.6214249,9.39,787,5044.958333,15715,21.5,1,0,0,0,3480.84,2764.53830842178,716.30169157822
1,"credit_card",0.1128,218.6,11.1844214,16.86,697,2208,21659,49.9,1,0,0,1,7869.6,5610.31706193433,2259.28293806567
1,"debt_consolidation",0.1033,180.76,10.6454249,0,772,7529.958333,0,0,6,0,0,0,6507.36,4773.28068925901,1734.07931074099
1,"debt_consolidation",0.0832,141.68,10.59663473,13.02,752,6300,12183,45.1,0,0,0,0,5100.48,3973.84703899026,1126.63296100974
1,"all_other",0.0832,174.74,11.31447453,4.36,752,3420,26040,49.1,3,0,0,0,6290.64,4901.1154121482,1389.5245878518
1,"all_other",0.1128,139.71,10.91508846,4.65,682,3209.958333,2801,63.7,0,0,0,1,5029.56,3585.62395573123,1443.93604426877
1,"debt_consolidation",0.1128,167.65,11.05879518,14.68,687,4770,17550,38.6,2,0,0,1,6035.4,4302.69741735266,1732.70258264734
1,"debt_consolidation",0.1159,158.5,10.81977828,20.45,707,5820,11781,58.9,2,0,0,0,5706,4030.20906905872,1675.79093094128
1,"credit_card",0.0832,135.39,10.93310697,17.04,752,7499.958333,68895,41.9,2,0,0,0,4874.04,3797.42483490183,1076.61516509817
1,"all_other",0.0737,31.05,11.25631561,0.74,782,12407,2440,8.6,0,0,0,0,1117.8,896.069293818503,221.730706181497
1,"credit_card",0.1254,226.78,11.37779279,20.95,702,6630,31518,93.2,0,0,0,0,8164.08,5604.35539197101,2559.72460802899
1,"all_other",0.1221,566.36,11.28978191,7.93,742,6378.041667,15146,27.2,1,0,0,0,20388.96,14135.559569719,6253.40043028105
1,"credit_card",0.08,184.89,12.34583459,3.92,782,4372,8247,11.1,2,0,0,0,6656.04,5235.82650837342,1420.21349162658
1,"all_other",0.1159,138.68,10.30895266,17.08,687,4500,10655,68.7,1,0,0,0,4992.48,3526.24223152722,1466.23776847279
1,"credit_card",0.138,236.86,10.81977828,20.3,672,3690,9344,79.2,1,0,0,0,8526.96,5636.32867140639,2890.63132859362
1,"all_other",0.1033,64.85,9.998797732,9,697,1860,8935,27.8,1,0,0,0,2334.6,1712.47650308944,622.123496910562
1,"all_other",0.0863,110.7,9.952277717,1.71,742,2345,1087,10.9,1,0,0,0,3985.2,3076.17671372477,909.023286275232
1,"debt_consolidation",0.1096,147.24,11.05089001,6.17,697,8820,17558,62.3,1,0,1,0,5300.64,3815.33155029873,1485.30844970127
1,"all_other",0.1001,157.33,10.81977828,9.62,717,3119.958333,11579,37,2,0,0,0,5663.88,4194.64692090051,1469.23307909949
1,"credit_card",0.1128,94.51,10.51325312,4.83,687,5220,5260,92.3,0,0,1,0,3402.36,2425.5766949836,976.783305016404
1,"credit_card",0.1412,191.73,10.23995979,24.77,682,3239.958333,86,1.1,0,0,0,0,6902.28,4518.82403978006,2383.45596021994
1,"home_improvement",0.0863,237.21,12.32385568,7.44,742,4380,15611,21,2,0,0,0,8539.56,6591.6881505208,1947.8718494792
1,"educational",0.0832,110.2,10.858999,19.41,782,13260,2967,5,0,0,0,0,3967.2,3090.89457719316,876.305422806845
1,"debt_consolidation",0.1128,156.14,11.3736634,1.32,722,1260,10318,30.9,1,0,0,0,5621.04,4007.29600206051,1613.74399793949
1,"home_improvement",0.0863,159.73,11.28983191,1.84,727,4530,2733,15.4,1,0,0,0,5750.28,4438.64233498877,1311.63766501123
1,"all_other",0.1128,172.58,10.7711761,5.24,712,5699.958333,13673,58.4,0,0,0,1,6212.88,4429.22469601385,1783.65530398615
1,"all_other",0.138,81.8,10.77895629,1.35,662,1890,3171,77.3,0,0,0,0,2944.8,1946.51560128786,998.284398712141
1,"credit_card",0.1159,80.9,11.35040654,13.19,682,7499.958333,44198,51.9,0,0,0,0,2912.4,2057.05939234606,855.34060765394
1,"credit_card",0.1349,254.48,11.89067673,9.58,662,7710,15030,52.2,1,0,0,1,9161.28,6112.19470117062,3049.08529882938
1,"debt_consolidation",0.1128,200.52,10.4341158,10.06,692,1769.958333,5129,35.4,1,0,0,0,7218.72,5146.29815763528,2072.42184236472
1,"credit_card",0.1286,184.95,10.42376834,17.31,672,1950,12596,46.3,0,0,0,0,6658.2,4526.95341423453,2131.24658576547
1,"credit_card",0.1159,247.65,11.66650455,11.89,687,2910,25588,58,1,0,0,0,8915.4,6297.04275048828,2618.35724951172
1,"all_other",0.0768,65.5,10.92952915,3.59,757,7529.958333,14538,32,1,0,0,0,2358,1872.76098046982,485.239019530183
1,"all_other",0.1128,32.88,10.46310334,15.69,697,4320.958333,199,2.3,1,0,0,1,1183.68,843.857387906683,339.822612093317
1,"credit_card",0.1286,92.48,10.96819829,13.57,667,2519.958333,3109,42.6,2,0,0,0,3329.28,2263.59909028607,1065.68090971393
1,"all_other",0.1304,219.14,11.05089001,6.76,667,6167.958333,20227,41,3,1,0,1,7889.04,5334.92301489164,2554.11698510836
1,"debt_consolidation",0.08,156.69,10.96812932,10.78,757,3179.958333,4496,9.7,3,0,0,0,5640.84,4437.24190381866,1203.59809618134
1,"all_other",0.0768,124.76,10.6214249,10.74,792,4589.958333,2775,13.7,3,0,0,0,4491.36,3567.10931180785,924.250688192147
1,"all_other",0.1001,242.04,11.27720313,15.21,727,4979.958333,2801,6.7,0,1,0,0,8713.44,6453.1388847312,2260.3011152688
1,"debt_consolidation",0.1033,129.69,10.34174248,10.03,702,3839.958333,6796,32.4,0,0,0,0,4668.84,3424.68893886922,1244.15106113078
1,"debt_consolidation",0.1096,245.4,10.51009597,7.16,697,3599.958333,27491,56.2,3,0,0,0,8834.4,6358.88591716456,2475.51408283544
1,"credit_card",0.1412,102.71,10.08580911,9.3,662,1470,5062,85.8,0,0,0,0,3697.56,2420.73967102597,1276.82032897403
1,"major_purchase",0.1272,59.57,10.71441777,10.64,667,3179.958333,1030,4.6,0,3,0,0,2144.52,1464.20985832218,680.31014167782
1,"credit_card",0.1051,136.54,10.95080655,10.59,707,7350,5014,18.1,0,2,0,0,4915.44,3586.15741551921,1329.28258448079
1,"credit_card",0.1146,98.88,9.942708266,3.58,707,3879.041667,2731,97.5,0,0,0,0,3559.68,2524.06488909917,1035.61511090083
1,"debt_consolidation",0.1209,156.31,10.59663473,21.93,712,4650.958333,3266,49.5,0,0,0,0,5627.16,3915.35058413085,1711.80941586915
1,"educational",0.1083,146.97,10.54534144,13.54,712,3930.958333,1818,29.8,2,0,0,0,5290.92,3823.21672848931,1467.70327151069
1,"all_other",0.1178,99.33,10.27090459,0.66,717,1142,843,30.1,0,0,0,0,3575.88,2511.32700251985,1064.55299748015
1,"debt_consolidation",0.1051,243.81,10.6454249,16.23,727,3573.958333,26784,63.6,1,0,0,0,8777.16,6403.55236178219,2373.60763821781
1,"debt_consolidation",0.1083,163.3,10.76840078,21.53,742,3604.958333,17194,54.8,1,0,0,1,5878.8,4248.01858721035,1630.78141278965
1,"all_other",0.1241,172.07,11.56171563,20.29,747,5585,8855,31.2,7,0,0,0,6194.52,4268.93776894905,1925.58223105095
1,"debt_consolidation",0.1051,243.81,11.98292909,9.55,722,4685.958333,39979,49.5,0,0,0,0,8777.16,6403.55236178219,2373.60763821781
1,"all_other",0.1588,245.69,11.46163217,24.19,667,5375.958333,590,84.3,0,0,0,0,8844.84,5492.77854742179,3352.06145257821
1,"all_other",0.0907,238.75,11.00209984,4.86,752,7626.958333,8575,25,1,0,0,0,8595,6547.48259306934,2047.51740693066
1,"home_improvement",0.102,242.71,11.27663335,11.99,732,4686.958333,42703,40.4,3,0,0,1,8737.56,6434.22227069484,2303.33772930516
1,"all_other",0.0907,210.1,10.37361617,1.84,742,2680,4889,10.7,1,0,0,1,7563.6,5761.78468190102,1801.81531809898
1,"credit_card",0.1083,244.94,11.40756495,20.91,747,5641,120338,47.5,0,0,0,0,8817.84,6371.76774495593,2446.07225504407
1,"all_other",0.0907,191,11.08214255,5,752,4384,86,0.5,1,0,0,0,6876,5237.98607445547,1638.01392554453
1,"home_improvement",0.0832,47.23,10.858999,12.39,722,3800,26571,33.7,0,0,0,0,1700.28,1324.7091731473,375.570826852698
1,"major_purchase",0.102,97.09,10.91508846,0.33,802,3216.958333,37,0.2,0,0,0,0,3495.24,2573.84796778774,921.39203221226
1,"debt_consolidation",0.1272,251.7,11.31447453,11.12,677,6008,12336,46,0,1,0,0,9061.2,6186.69836057903,2874.50163942097
1,"credit_card",0.1114,156.65,10.83958091,6.4,697,4709.958333,10537,41,2,0,0,0,5639.4,4037.30615750911,1602.09384249089
1,"all_other",0.1336,338.68,10.71441777,1.73,687,3509.958333,3153,30.3,1,0,0,0,12192.48,8166.32807850382,4026.15192149618
1,"major_purchase",0.0907,229.2,10.96812932,9.35,742,9419.958333,3392,9.2,1,0,0,0,8251.2,6285.58328934657,1965.61671065343
1,"small_business",0.1146,411.97,11.32418334,14.16,707,6089.958333,41893,62.5,0,0,0,0,14830.92,10516.171241527,4314.74875847305
1,"small_business",0.1557,244.62,10.93310697,1.18,672,1409.958333,255,15,2,0,0,0,8806.32,5519.95465473416,3286.36534526584
1,"debt_consolidation",0.1304,252.85,11.03488966,18.21,682,5777.958333,19099,89.2,1,0,0,0,9102.6,6155.58676788971,2947.01323211029
1,"small_business",0.0938,335.76,10.91508846,6.41,737,2459.958333,1932,11.4,2,0,0,1,12087.36,9122.64951143619,2964.71048856381
1,"debt_consolidation",0.1178,380.76,10.73116563,15.21,707,5039.958333,10197,75.5,0,0,0,0,13707.36,9626.62709634007,4080.73290365993
1,"debt_consolidation",0.1304,182.06,11.2515607,22.08,707,5220,9282,15,1,0,1,0,6554.16,4432.21723140993,2121.94276859007
1,"educational",0.08,297.7,10.91508846,3.53,787,14159.95833,7171,10.7,2,0,0,1,10717.2,8430.44811262247,2286.75188737753
1,"small_business",0.0938,383.73,11.81303006,9.91,767,13620,1579,7.2,0,0,0,0,13814.28,10426.0015994264,3388.27840057359
1,"all_other",0.1493,865.78,11.98292909,10.73,682,1799.958333,33256,73.9,0,0,0,0,31168.08,19915.4237470824,11252.6562529176
1,"debt_consolidation",0.1209,299.32,10.87804719,4.3,692,1679.958333,9735,72.1,1,0,0,0,10775.52,7497.55445487842,3277.96554512158
1,"credit_card",0.0938,359.74,10.71441777,12.96,757,3599.958333,12341,30.8,0,0,0,0,12950.64,9774.18970468208,3176.45029531792
1,"credit_card",0.1146,197.75,10.34817337,13.73,692,2069.958333,14154,85.8,0,0,0,1,7119,5047.87451273625,2071.12548726375
1,"debt_consolidation",0.0768,124.77,10.23995979,5.57,777,6095.041667,4988,14.6,0,0,0,0,4491.72,3567.3952295148,924.324770485205
1,"credit_card",0.1462,861.99,11.98292909,9.04,682,5369.958333,9925,45.1,1,2,0,1,31031.64,20013.5056697922,11018.1343302078
1,"credit_card",0.0938,172.68,11.49685706,19.36,732,6000,36976,53.1,2,0,0,0,6216.48,4691.74147496665,1524.73852503335
1,"home_improvement",0.1178,248.32,10.30895266,17.72,692,6270,6349,44.7,1,1,0,0,8939.52,6278.19109298027,2661.32890701974
1,"credit_card",0.1209,598.64,11.1124479,19.22,702,5220,22897,64.5,1,0,1,1,21551.04,14995.1089097568,6555.93109024316
1,"all_other",0.1272,536.11,11.73606902,10.62,692,5970,35114,52.6,0,0,0,0,19299.96,13177.3971318634,6122.56286813658
1,"debt_consolidation",0.1367,236.43,11.75038998,11.16,662,6839.958333,31081,28.3,1,1,0,0,8511.48,5648.08099468946,2863.39900531054
1,"credit_card",0.1178,178.8,10.6454249,10.57,682,3780,6770,21.2,3,0,0,0,6436.8,4520.54030051897,1916.25969948103
1,"all_other",0.0907,159.17,11.35040654,5.46,737,3090,6528,14.3,1,0,0,0,5730.12,4365.0798087491,1365.0401912509
1,"small_business",0.0963,32.1,10.30895266,2.64,717,1928.958333,11738,30.3,1,0,0,0,1155.6,865.645064741718,289.954935258282
1,"home_improvement",0.1114,820.13,11.51292546,5.95,732,6119.958333,31752,53.1,2,0,0,0,29524.68,21137.0309540884,8387.6490459116
1,"all_other",0.1304,384.34,11.47210347,8.98,697,1170,6201,66.7,1,0,0,0,13836.24,9356.6866457217,4479.5533542783
1,"credit_card",0.08,256.96,11.21182037,11.46,772,6419.958333,23891,19.3,0,0,0,0,9250.56,7276.74822646782,1973.81177353218
1,"credit_card",0.1178,264.88,10.858999,9.09,687,3629.958333,15217,58.1,0,0,0,0,9535.68,6696.87200671961,2838.80799328039
1,"small_business",0.1051,260.06,10.71441777,11.41,787,3929.958333,2193,6.9,0,0,0,0,9362.16,6830.35079449192,2531.80920550808
1,"credit_card",0.1178,165.55,10.75790288,22.49,692,8160,0,0,3,0,1,1,5959.8,4185.54500419975,1774.25499580025
1,"debt_consolidation",0.06,216.38,10.23995979,12.09,667,2550,14320,67.5,1,0,0,0,7789.68,6506.48766042616,1283.19233957384
1,"all_other",0.0768,31.19,11.1844214,16.9,767,6419.958333,28938,23.4,0,0,0,0,1122.84,891.777327951963,231.062672048037
1,"debt_consolidation",0.1241,517.87,10.54534144,9.06,692,5250,17297,77.6,1,0,1,0,18643.32,12847.9967594912,5795.32324050884
1,"credit_card",0.1083,215.55,11.1844214,17.87,712,3899.958333,5595,14.9,0,0,1,0,7759.8,5607.2284536019,2152.5715463981
1,"debt_consolidation",0.1241,334.11,11.03488966,22.43,682,8669.958333,12792,50.6,2,2,0,0,12027.96,8289.0381704165,3738.9218295835
1,"credit_card",0.1241,233.88,11.51292546,7.88,677,9270,6410,41.4,0,0,0,0,8419.68,5802.40114721802,2617.27885278198
1,"home_improvement",0.0768,109.17,10.858999,7.57,762,7831,1369,5.9,0,1,0,0,3930.12,3121.36360668534,808.756393314658
1,"debt_consolidation",0.1367,816.43,11.46163217,17.68,697,3330,34565,89.3,1,0,0,0,29391.48,19503.7125850963,9887.76741490369
1,"all_other",0.102,161.81,11.15619338,8.21,732,3070,2535,50.7,3,0,0,0,5825.16,4289.5698801909,1535.5901198091
1,"debt_consolidation",0.1083,489.88,11.01006801,16.01,732,5850,35692,40.1,3,0,0,0,17635.68,12743.5354899119,4892.14451008814
1,"home_improvement",0.1178,215.22,11.42081018,2.14,732,4410,4541,96.6,2,0,0,1,7747.92,5441.33491877905,2306.58508122095
1,"all_other",0.1241,200.47,10.77895629,17.53,707,6509.958333,1966,93.6,1,0,0,1,7216.92,4973.52213948519,2243.39786051481
1,"debt_consolidation",0.1304,202.28,10.38887228,24.89,672,1830,3139,50.6,1,1,0,0,7282.08,4924.46941431177,2357.61058568823
1,"all_other",0.08,313.37,10.59663473,6.48,777,4923,19998,18.3,1,0,0,0,11281.32,8874.20062160733,2407.11937839267
1,"all_other",0.1083,81.65,11.00209984,12.36,692,5190,257,5.8,1,3,0,0,2939.4,2124.00929360518,815.390706394825
1,"all_other",0.1336,203.21,10.99373159,16.24,662,3539.958333,1995,30.7,1,0,0,0,7315.56,4899.84507155061,2415.71492844939
1,"debt_consolidation",0.1367,489.86,11.69524702,13.01,672,4200,14827,43.5,3,0,0,1,17634.96,11702.2753290978,5932.68467090225
1,"all_other",0.102,177.99,10.73630972,6.03,787,4589.958333,1442,13.5,0,0,0,0,6407.64,4718.50035829169,1689.13964170831
1,"debt_consolidation",0.1178,595.97,11.44035477,17.43,707,3899.958333,29046,41.8,0,0,0,0,21454.92,15067.7091884804,6387.21081151962
1,"debt_consolidation",0.102,275.07,10.66886237,9.15,727,2909.958333,6725,43.7,1,0,0,0,9902.52,7292.08322689642,2610.43677310358
1,"small_business",0.1241,501.16,12.76568843,5.86,692,2429.958333,36073,72.9,2,0,0,1,18041.76,12433.4332090806,5608.32679091936
1,"debt_consolidation",0.1051,325.08,11.05089001,22.63,717,6660,15655,44.3,3,0,0,0,11702.88,8538.06981570958,3164.81018429042
1,"debt_consolidation",0.1146,329.57,10.49127422,19.3,702,2069.958333,5680,25.2,0,0,1,0,11864.52,8412.78383394431,3451.73616605569
